product_id,product_name,gender,category_name,sub_category_name,article_type_name,base_colour,season,usage
58458,Madagascar 3 Boys Red T-shirt,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual
52162,Femella Women Black Striped Tank Dress,Women,Apparel,Dress,Dresses,Black,Summer,Casual
36427,Spinn Men Bounce White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Spring,Sports
46750,Nautilus Men Black Marlin Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Grey,Spring,Casual
19854,U.S. Polo Assn. Men Striped Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
22215,Little Miss Women Funny Blue T-shirt,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
16020,Turtle Solid Men Grey Trouser,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual
2939,DUSG Women's Play Lady Organic Blue T-shirt,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
50635,Chromozome Men Charcoal Melange Innerwear Vest,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Winter,Casual
34370,Myntra Men Black Jazzy Moves T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
18986,ADIDAS Originals Men St Tee Grp Black Tshirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
47682,Carlton London Men Black Leather Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual
55347,Revlon Women Instinct Perfume,Women,Personal Care,Fragrance,Perfume And Body Mist,Blue,Spring,Casual
12480,Clarks Men Black Leather Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
19068,W Women Solid Navy Blue Kurta,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic
49718,Park Avenue Red Checked Tie,Men,Free Items,Free Gifts,Ties,Red,Summer,Formal
31602,Mark Taylor Men Printed Purple T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual
2105,ADIDAS Men's Climalite Track Pants,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports
43222,Converse Unisex Black Shoes,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
13552,Carlton London Women Yellow Flat Shoes,Women,Footwear,Shoes,Flats,Yellow,Winter,Casual
27767,Bulchee Men Ufficio Black Wallet,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
51521,Fastrack Men Silver-Toned Dial Watch N1229SM04,Men,Accessories,Watches,Watches,Silver,Summer,Casual
46596,Catwalk Women Olive Sandals,Women,Footwear,Shoes,Heels,Brown,Winter,Casual
35064,Allen Solly Men Leather Black Belt,Men,Accessories,Belts,Belts,Black,Summer,Casual
6763,Timberland Men's Eclectic Apple Green T-shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
17334,Pepe Jeans Unisex Casual Sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
42136,Nike Men White Air Max Full Court Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
3211,Tantra Women's Ornament Yellow T-shirt,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
26473,Puma Men Graphic Print Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
12646,Probase Men Stripes Blue Tshirts,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
55181,Lakme Absolute Fast & Fabulous Pearl Pink Nail Polish 16,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Casual
54053,Myntra Women White Leggings,Women,Apparel,Bottomwear,Leggings,White,Summer,Casual
40661,Span Women Multi Coloured Kurta,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic
33393,Baggit Women Faltu Taj Brown Handbag,Women,Accessories,Bags,Handbags,Brown,Summer,Casual
1546,Puma Men's Furore White Shoe,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual
24324,ADIDAS Unisex Blue Backpack,Unisex,Accessories,Bags,Backpacks,Blue,Fall,Casual
10111,Reebok Men Premier road supreme 2 Silver Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports
4808,ADIDAS Men's Prophecy Black Yellow Short,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports
56704,Fabindia Men Rust Kurta,Men,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic
20784,Carlton London Women Classy Black Sandals,Women,Footwear,Shoes,Flats,Black,Summer,Casual
37733,John Players Men Check Grey Shirt,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual
4034,Myntra Men's Better Days Are Coming Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
45313,Van Heusen Men Black & Brown Reversible Belt,Men,Accessories,Belts,Belts,Black,Summer,Formal
15463,Puma Men Graphic Logo Blue Tracksuits,Men,Apparel,Bottomwear,Tracksuits,Blue,Fall,Sports
24116,Playboy Men Red Casual Flip Flops,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,Casual
10323,Murcia Women Lambretta Green Black Handbags,Women,Accessories,Bags,Handbags,Black,Winter,Casual
40453,Red Tape Men Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
53878,U.S. Polo Assn. Men Navy Blue Flip Flops,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,Casual
38549,Puma Men White RS Hi Leather Shoes,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
32073,Playboy Men Red Boxers,Men,Apparel,Innerwear,Boxers,Red,Summer,Casual
56536,Streetwear Satin Smooth Cocoa Flakes Lipstick 23,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
14783,Arrow Men Check Purple Shirts,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal
53044,FNF Multi Coloured Printed Sari,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic
15651,Belkin Unisex Apple Move Toploader 15,Unisex,Accessories,Bags,Handbags,Black,Fall,Casual
21464,Roxy Women Grey Sweater,Women,Apparel,Topwear,Sweaters,Grey,Winter,Casual
4206,Disney Kids Boy's Red Mickeys Scrap Book Kidswear,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual
45121,Casio Enticer Men Silver Analogue Multi-Dial Watch MTP-1246D-1AVDF(A220),Men,Accessories,Watches,Watches,Black,Winter,Casual
7483,Nike Women's Spher Black T-shirt,Women,Apparel,Topwear,Tshirts,Black,Summer,Sports
29609,Indigo Nation Men Striped Red Shirt,Men,Apparel,Topwear,Shirts,Red,Summer,Formal
51713,Van Heusen Unisex Sunglasses VH213-C1,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
17106,Lino Perros Women Small  Orange Wallet,Women,Accessories,Wallets,Wallets,Orange,Winter,Casual
23333,W Women Wine Printed Kurti,Women,Apparel,Topwear,Kurtis,Maroon,Fall,Ethnic
6551,Nike Men's Miler Singlet Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports
47676,Femella Women Black Animal Print Dress,Women,Apparel,Dress,Dresses,Black,Summer,Casual
26641,Puma Men Drift White Casual Shoes,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
12474,Clarks Men Leather Black Sandals,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
3023,Lee Men's Shot Midnight Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
30724,Fabindia Boys Printed White Kurta,Boys,Apparel,Topwear,Kurtas,White,Summer,Ethnic
9519,John Miller Men white pink black check Maroon Shirts,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal
27793,Bulchee Men Black Wallet,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
59926,Diva Women White Kurta,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic
32417,ADIDAS Men White Jersey,Men,Apparel,Topwear,Tshirts,White,Summer,Sports
11695,Lee Men Purple Check Shirt,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual
56152,Colorbar I-Glide Amethyst Spark Eye Pencil 011,Women,Personal Care,Eyes,Kajal And Eyeliner,Purple,Spring,Casual
24572,Lee Men Beats Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
57080,Elle Women Blue Shirt,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual
10747,Disney Unisex Kids Daisy Pink Sandals,Unisex,Footwear,Sandal,Sandals,Pink,Winter,Casual
37959,Clarks Men Vent Jump Black Sandals,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
40037,ADIDAS Men White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
15235,ADIDAS Originals Men Chase Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
21000,Fastrack Men Leatherette White Belt,Men,Accessories,Belts,Belts,White,Winter,Casual
4662,ADIDAS Men  Elroy Low Black Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
44497,Gliders Women Brown Shoes,Women,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
37165,United Colors of Benetton Women Peach Top,Women,Apparel,Topwear,Tops,Peach,Summer,Casual
53420,Alma Women Blue Printed Kurta,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
17562,Mark Taylor Men Blue & White Striped Shirt,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
9941,Probase Men 96 Coast Road Green Tshirts,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
23757,Oakley Men Translucent Grey Frame Driving Goggles,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
6135,ADIDAS Women Beat Black T-shirt,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual
47212,Franco Leone Men Brown Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal
35632,Gliders by Liberty Men Red & Black Econew Flip-Flops,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual
22685,Wildcraft Unisex Gear for Life Black Waist Pouch,Unisex,Accessories,Bags,Waist Pouch,Black,Winter,Casual
51377,Myntra Men Khaki Shorts,Men,Apparel,Bottomwear,Shorts,Khaki,Summer,Casual
30340,Myntra Men Ego Off White T-shirt,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual
6909,Tantra Women's Page 03 Grey T-shirt,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual
54605,Jockey ELANCE Men White Brief 1004,Men,Apparel,Innerwear,Briefs,White,Summer,Casual
26225,Wrangler Men Black Belt,Men,Accessories,Belts,Belts,Black,Summer,Casual
12010,Mark Taylor Men Red Striped Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Formal
31292,Puma Women Script Black Top,Women,Apparel,Topwear,Tops,Black,Summer,Casual
3447,ADIDAS Kids Black Pune Warriors Match Jersey,Unisex,Apparel,Topwear,Tshirts,Black,Summer,Sports
6307,UCB Women Basic Racerback Green Top,Women,Apparel,Topwear,Tops,Green,Summer,Casual
47020,Shree Women Black Embroidered  Kurta,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
17750,Highlander Men Stripes Navy Blue Shirt,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
48854,Lucera Women Silver Pendant,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
23565,Baldessarini Ambre Men EDT Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Gold,Spring,Casual
49986,Hanes Women Assorted Socks,Women,Accessories,Socks,Socks,White,Winter,Casual
51145,Parx Men Black Socks,Men,Accessories,Socks,Socks,Black,Summer,Casual
18718,Arrow Woman Victoria Purple Top,Women,Apparel,Topwear,Tops,Purple,Fall,Casual
30172,Esprit Men  Black Dial Chronograph Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
43480,Woodland Men Khaki Shoes,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,Casual
48068,French Connection Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey Melange,Fall,Casual
29863,Mayhem Men Rectangular Sunglasses 1025-205d,Men,Accessories,Eyewear,Sunglasses,Black,Summer,Casual
42552,Mother Earth Women Beige & Black Kurta,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic
3675,Fila Men's Chaser HI White Shoe,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
12222,Basics Men Olive Trousers,Men,Apparel,Bottomwear,Trousers,Olive,Summer,Formal
56360,Tommy Hilfiger Women 50 ml Perfume,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,Casual
25692,Mumbai Slang Women Printed Orange Kurti,Women,Apparel,Topwear,Kurtis,Orange,Summer,Ethnic
32625,Nike Men Miler Red T-shirt,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports
24740,Murcia Women Brown Casual Handbag,Women,Accessories,Bags,Handbags,Brown,Winter,Casual
10575,Puma Women Ess Pink Polo Tshirts,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual
4450,Nike Unisex Arsenal  Red White Cap,Unisex,Accessories,Headwear,Caps,Red,Summer,Casual
36285,SDL by Sweet Dreams Pink Pyjama Set,Women,Apparel,Loungewear and Nightwear,Night Suits,Pink,Summer,Casual
45777,Remanika Women Red Dress,Women,Apparel,Dress,Dresses,Red,Summer,Casual
15007,ADIDAS Originals Men Solid Black Jackets,Men,Apparel,Topwear,Jackets,Black,Fall,Sports
53612,Q&Q Men Black Digital Watch M051-001,Men,Accessories,Watches,Watches,Black,Winter,Casual
5582,Nike Men's Main Draw White Red Shoe,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
28710,W Women Printed Multi Coloured Kurta,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic
55378,Revlon Lilac Mist Nail Polish 322,Women,Personal Care,Nails,Nail Polish,Silver,Spring,Casual
19057,Aurelia Women Solid Green Kurta,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
8400,ADIDAS Men Blue Cr_Aess 3s Polo T-Shirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports
16823,Little Miss Women Printed Blue T-shirt,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
49727,Park Avenue Men Navy Blue Tie,Men,Accessories,Ties,Ties,Navy Blue,Summer,Formal
27758,Bulchee Men Black Wallet,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
18185,Deni Yo Men Washed Blue Slim Fit Jeans,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual
44804,Spykar Women Black Top,Women,Apparel,Topwear,Tops,Black,Summer,Casual
38582,Nike Men Black Breakline Med Shorts,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual
40498,Femella Women White Camisole,Women,Apparel,Innerwear,Camisoles,White,Summer,Casual
52961,FNF Multi Coloured Sari,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic
39450,Diva Women Orange Kurta,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic
44038,Boss Women Femme Perfume,Women,Personal Care,Fragrance,Perfume And Body Mist,Pink,Spring,Casual
14748,Arrow Men Solid White Shirts,Men,Apparel,Topwear,Shirts,White,Fall,Formal
33956,ADIDAS Men Vesta Black Polo T-Shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
58467,Fossil Men Brown Belt,Men,Accessories,Belts,Belts,Brown,Summer,Casual
25833,Diva Women Printed Pink Kurta,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic
36418,Spinn Women Alliance Pink Sports Shoes,Women,Footwear,Shoes,Sports Shoes,Pink,Spring,Sports
33358,Homme Men Brown Semi Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal
5911,ADIDAS Women's Daily Vulc White Shoe,Women,Footwear,Shoes,Casual Shoes,White,Summer,Casual
11008,Inkfruit Women Behind Cream Tshirts,Women,Apparel,Topwear,Tshirts,Cream,Fall,Casual
41778,Remanika Women Blue Top,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
39662,Lotto Men White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
58655,ALayna Women Pink Kurta,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic
11834,Playboy Men Casual Grey Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
22018,Vishudh Women Printed Rust Red Kurta,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic
55976,Colorbar Velvet Matte Secretly Pink Lipstick 62P,Women,Personal Care,Lips,Lipstick,Pink,Summer,Casual
43813,Royal Diadem Purple Earrings,Women,Accessories,Jewellery,Earrings,Purple,Summer,Casual
28522,Nike Women Jersey Cuffed Pink Capris,Women,Apparel,Bottomwear,Capris,Pink,Summer,Sports
50438,Chromozome Men Grey Pack of 2 Briefs,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
22824,Woodland Men Brown Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
49515,Police Men Black Dial Watch PL12897JS-02M,Men,Accessories,Watches,Watches,Black,Winter,Casual
19265,Guess Women Chronograph Silver-Toned Dial Watch W11610L1,Women,Accessories,Watches,Watches,Silver,Winter,Casual
35893,Jungle Book Boys Safari White T-shirt,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
34941,Fabindia Off White Chanderi Dupatta,Women,Apparel,Topwear,Dupatta,Off White,Summer,Ethnic
25659,Fastrack Women Silver Dial Watch,Women,Accessories,Watches,Watches,Silver,Winter,Casual
39206,Catwalk Women Beige Heels,Women,Footwear,Shoes,Heels,Beige,Winter,Casual
14922,Mr. Men Men Sleep Placid Blue Tshirts,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
58231,Lotto Women Black Flip Flops,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
27932,Jealous 21 Women Blue Shirt,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual
34519,ADIDAS Men Chicane Grey Sandals,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual
28146,Jockey Men Grey Melange Self-Striped Innerwear Vest 9922,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Fall,Casual
16649,Facit Men Polo Tee Black Tshirt,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
31857,Titan Women Mother Of Pearl Dial Watch,Women,Accessories,Watches,Watches,Gold,Winter,Casual
29094,Mtv Women Sunglasses,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
46139,Adrika Women Copper Necklace,Women,Accessories,Jewellery,Necklace And Chains,Copper,Fall,Casual
9384,Nike Men Nike Backboard Grey Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
50860,Prafful White & Pink Printed Sari,Women,Apparel,Saree,Sarees,White,Fall,Ethnic
8256,Puma Men's Silly Point White Shoe,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
19601,United Colors of Benetton Women Printed Peach Top,Women,Apparel,Topwear,Tops,Peach,Fall,Casual
46905,Peter England Men Navy Blue Jeans,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual
28374,Idee Men Copper Sunglasses,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,Casual
13935,United Colors of Benetton Women Pink Polo Tshirts,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual
8858,Mark Taylor Men White Striped Shirt,Men,Apparel,Topwear,Shirts,White,Fall,Casual
43679,French Connection Women Orange Playsuit,Women,Apparel,Dress,Jumpsuit,Orange,Summer,Casual
13109,ADIDAS Men Pant Climalite Black Track Pants,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports
19433,Quiksilver Men Black Beanie Cap,Men,Accessories,Headwear,Caps,Black,Summer,Casual
7810,Puma Men's Contest Hi White Navy Shoe,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual
8064,Fastrack Men Black Wallet,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
31259,Puma Men Munchen Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
39034,Belmonte Men Blue Bright Assorted Cufflinks,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,Formal
56199,Estelle Women Gold Earring & Pendant Set,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual
37992,New Hide Men Reversibele Belt,Men,Accessories,Belts,Belts,Black,Fall,Casual
20925,Fastrack Women Leatherette Black Sling Bag,Women,Accessories,Bags,Handbags,Black,Winter,Casual
41912,iPanema Women Pink Flip Flops,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual
39808,Peter England Men Khaki Trousers,Men,Apparel,Bottomwear,Trousers,Khaki,Spring,Formal
52539,Pepe Jeans Women Blue Jeans,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
57877,Biotique Bio Lip Sunflower Balm,Women,Personal Care,Lips,Lip Care,Green,Spring,Casual
58003,Latin Quarters Women Blue Dress,Women,Apparel,Dress,Dresses,Blue,Fall,Casual
20119,Wrangler Women Lace Blue Top,Women,Apparel,Topwear,Tops,Blue,Fall,Casual
11498,Catwalk Women Lifestyle White Heels,Women,Footwear,Shoes,Heels,White,Winter,Casual
15804,Facit Men Fusion Brie Grey Briefs,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
38320,Puma Unisex Echo Blue Backpack,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual
45748,Folklore Women Purple Kurta,Women,Apparel,Topwear,Kurtas,Lavender,Summer,Casual
15038,ADIDAS Women Stripes Grey Sweaters,Women,Apparel,Topwear,Sweaters,Grey,Fall,Casual
6338,Catwalk Summer Black Stilettos,Women,Footwear,Shoes,Heels,Black,Winter,Casual
22488,ADIDAS Men Galaxy Elite White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
26814,Arrow Men Blue Striped Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal
18727,Arrow Woman Venetia Navy Blue Sweater,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual
54408,Baggit Women Pink Sling Bag,Women,Accessories,Bags,Handbags,Pink,Fall,Casual
50894,Prafful Women White Crepe Printed Sari,Women,Apparel,Saree,Sarees,White,Summer,Ethnic
9370,Puma Women Stripe Black Socks,Women,Accessories,Socks,Socks,Black,Fall,Casual
26028,Slazenger Men Advance Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Purple,Spring,Casual
23768,Oakley Women Black Unfaithful Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
28380,I Dee Men Black Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
12813,Nike Men Sports White Casual Shoes,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual
51348,Raymond Men Grey & Black Socks,Men,Accessories,Socks,Socks,Grey,Summer,Casual
29252,ADIDAS Men Bounce Trainer Navy Blue Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,Sports
9142,Lee Women Black Eva Fit Jeans,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual
6936,Tantra Men's Destination Sky Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
8090,ADIDAS Men Terra Sports Syn Grey Sandals,Men,Footwear,Sandal,Sandals,Grey,Fall,Casual
3478,ADIDAS Men's White Universal Red Stripe T-shirt,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
59919,Diva Women Multi Colour Kurta,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic
32428,ADIDAS Men Red Jersey,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports
10778,Nike Men Training Navy Blue Shorts,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports
37966,Clarks Women Gold-Toned Handcrafted Leather Heels,Women,Footwear,Shoes,Heels,Gold,Fall,Casual
40008,Park Avenue Men Blue Frame Sunglasses,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual
36088,OTLS Unisex Navy Cap,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,Casual
56951,HM Women Black Heels,Women,Footwear,Shoes,Heels,Black,Winter,Casual
