product_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,stock_qty,updated_at,rating,review_count
12613,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Ed Hardy Men Printed Black Tshirts,14,2026-08-12T18:14:08.376699+00:00,0.0,0
30543,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,44,2026-08-12T18:14:08.376699+00:00,0.0,0
2396,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Black Men Casual Shoe,47,2026-08-12T18:14:08.376699+00:00,0.0,0
23968,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Peter England Men Purple Casual T-shirt,19,2026-08-12T18:14:08.376699+00:00,0.0,0
48459,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,French Connection Men Blue Striped Shorts,10,2026-08-12T18:14:08.376699+00:00,0.0,0
35203,Unisex,Accessories,Bags,Backpacks,Red,Summer,2015,Casual,Wildcraft Unisex Red & Black Backpack,4,2026-08-12T18:14:08.376699+00:00,0.0,0
16081,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Mayhem Women Gradient Sunglasses MAYS-9003-202,32,2026-08-12T18:14:08.376699+00:00,0.0,0
50694,Men,Apparel,Innerwear,Trunk,Blue,Summer,2016,Casual,Chromozome Men Blue Trunks,45,2026-08-12T18:14:08.376699+00:00,0.0,0
17153,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011,Casual,U.S. Polo Assn. Men Solid Lt.khaki Jacket,4,2026-08-12T18:14:08.376699+00:00,0.0,0
6504,Men,Apparel,Topwear,Jackets,Blue,Summer,2011,Casual,ADIDAS Men Wind Sky Blue Jacket,5,2026-08-12T18:14:08.376699+00:00,0.0,0
18927,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Levi's Men Flock Print Purple Tshirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
47623,Women,Footwear,Shoes,Heels,Black,Fall,2014,Casual,Portia Women Black Flats,24,2026-08-12T18:14:08.376699+00:00,0.0,0
26614,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Puma Men Complete Itana 2 Black Sports Shoes,15,2026-08-12T18:14:08.376699+00:00,0.0,0
12421,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Timberland Women Casual Beige Casual Shoes,22,2026-08-12T18:14:08.376699+00:00,0.0,0
30771,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012,Ethnic,Fabindia Men Rust Tussar Silk Kurta,22,2026-08-12T18:14:08.376699+00:00,0.0,0
24143,Men,Apparel,Topwear,Tshirts,Grey,Spring,2012,Casual,ADIDAS Men Printed Grey T-shirt,44,2026-08-12T18:14:08.376699+00:00,0.0,0
10376,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Printed Blue Tshirts,27,2026-08-12T18:14:08.376699+00:00,0.0,0
40406,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Tonga Women Black & Grey Top,7,2026-08-12T18:14:08.376699+00:00,0.0,0
32026,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Playboy Men Multi Coloured Socks,27,2026-08-12T18:14:08.376699+00:00,0.0,0
56563,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Unknown,Streetwear Jelly Lip Gloss 17,14,2026-08-12T18:14:08.376699+00:00,0.0,0
5381,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011,Sports,Quechua Arpenaz 200 L,32,2026-08-12T18:14:08.376699+00:00,0.0,0
53011,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Sari,12,2026-08-12T18:14:08.376699+00:00,0.0,0
15604,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Bsktbll Black T-Shirts,5,2026-08-12T18:14:08.376699+00:00,0.0,0
21431,Women,Apparel,Bottomwear,Shorts,White,Winter,2012,Casual,Roxy Women White Shorts,32,2026-08-12T18:14:08.376699+00:00,0.0,0
4253,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Probase Men's Crack Print Ghost Buster Brown T-shirt,4,2026-08-12T18:14:08.376699+00:00,0.0,0
36486,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Spinn Men Newport Black Shoes,37,2026-08-12T18:14:08.376699+00:00,0.0,0
45174,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A582,25,2026-08-12T18:14:08.376699+00:00,0.0,0
17537,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011,Formal,Mark Taylor Men Yellow & Blue Striped Shirt,38,2026-08-12T18:14:08.376699+00:00,0.0,0
9914,Women,Accessories,Bags,Handbags,Black,Fall,2011,Casual,Puma Women Core Lite Shopper Black Bags,15,2026-08-12T18:14:08.376699+00:00,0.0,0
23702,Men,Accessories,Eyewear,Sunglasses,Orange,Winter,2016,Casual,Rayban Men Orange New Wayfarer Sunglasses,3,2026-08-12T18:14:08.376699+00:00,0.0,0
6160,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Men's Striper Black White T-shirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
47247,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Canvas Shoes,48,2026-08-12T18:14:08.376699+00:00,0.0,0
46395,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,ADIDAS Men Blue & White Check Shirt,46,2026-08-12T18:14:08.376699+00:00,0.0,0
12879,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012,Formal,Provogue Men Formal Black Formal Shoes,30,2026-08-12T18:14:08.376699+00:00,0.0,0
35667,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013,Casual,U.S. Polo Assn. Men Brown Flip Flops,18,2026-08-12T18:14:08.376699+00:00,0.0,0
29238,Men,Footwear,Shoes,Sports Shoes,White,Fall,2013,Sports,ADIDAS Men 22YDS Trainer White Sports Shoes,39,2026-08-12T18:14:08.376699+00:00,0.0,0
51322,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2015,Casual,Wildcraft Unisex Grey & Black Laptop Backpack,23,2026-08-12T18:14:08.376699+00:00,0.0,0
30315,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red T-shirt,16,2026-08-12T18:14:08.376699+00:00,0.0,0
9128,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes,29,2026-08-12T18:14:08.376699+00:00,0.0,0
13197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Axis White Sports Shoes,48,2026-08-12T18:14:08.376699+00:00,0.0,0
54650,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,Fastrack Women White Dial Watch,1,2026-08-12T18:14:08.376699+00:00,0.0,0
12045,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Spykar Men Solid Black Shirts,46,2026-08-12T18:14:08.376699+00:00,0.0,0
3412,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Myntra Mens Hard work never killed anyone T-shirt,13,2026-08-12T18:14:08.376699+00:00,0.0,0
59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012,Casual,Avirate Women Navy Blue Dress,24,2026-08-12T18:14:08.376699+00:00,0.0,0
56107,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017,Casual,Colorbar Star Metal Assertive Lip Gloss 002,8,2026-08-12T18:14:08.376699+00:00,0.0,0
24527,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Casual,Mother Earth Men Olive Shirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
10712,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Nike Women Casual short sleeve tshirt Blue Tshirts,13,2026-08-12T18:14:08.376699+00:00,0.0,0
40062,Unisex,Accessories,Headwear,Caps,Orange,Summer,2012,Casual,ADIDAS Unisex Orange Cap,13,2026-08-12T18:14:08.376699+00:00,0.0,0
33590,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Wrangler Men Urban Folk Polo Navy Blue T-shirt,41,2026-08-12T18:14:08.376699+00:00,0.0,0
38178,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Sunglasses,29,2026-08-12T18:14:08.376699+00:00,0.0,0
15260,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes,11,2026-08-12T18:14:08.376699+00:00,0.0,0
39896,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Women Blue Adi Light Sports Shoes,47,2026-08-12T18:14:08.376699+00:00,0.0,0
21055,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Clarks Men Black Vine Call Sandals,6,2026-08-12T18:14:08.376699+00:00,0.0,0
4637,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Phantom Low White Red Grey Shoe,38,2026-08-12T18:14:08.376699+00:00,0.0,0
20187,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Solid Chambray Blue Shirt,38,2026-08-12T18:14:08.376699+00:00,0.0,0
38944,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,45,2026-08-12T18:14:08.376699+00:00,0.0,0
53475,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual,Amante Pink Full-Coverage Bra BCSB01,26,2026-08-12T18:14:08.376699+00:00,0.0,0
56335,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,36,2026-08-12T18:14:08.376699+00:00,0.0,0
39298,Men,Footwear,Sandal,Sandals,Brown,Winter,2018,Casual,Red Chief Men Brown Sandals,49,2026-08-12T18:14:08.376699+00:00,0.0,0
41382,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Wrangler Women Blossom Pink Top,33,2026-08-12T18:14:08.376699+00:00,0.0,0
24715,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012,Casual,Puma Men Alizona Navy Blue Flip Flops,16,2026-08-12T18:14:08.376699+00:00,0.0,0
4405,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Nirvana Men's Shoulder Fade Black T-shirt,6,2026-08-12T18:14:08.376699+00:00,0.0,0
15052,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoe,3,2026-08-12T18:14:08.376699+00:00,0.0,0
52795,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,JAG Men Chocolate Brown Leather Wallet,46,2026-08-12T18:14:08.376699+00:00,0.0,0
37302,Women,Accessories,Watches,Watches,Off White,Winter,2016,Casual,Casio Enticer Women Off-White Multi-Dial Watch LTP-2083L-4AVDF(A532),3,2026-08-12T18:14:08.376699+00:00,0.0,0
6352,Unisex,Footwear,Sandal,Sandals,Navy Blue,Summer,2011,Casual,Crocs Kids Navy Clogs,3,2026-08-12T18:14:08.376699+00:00,0.0,0
34587,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Tonga Women Pink Printed Top,38,2026-08-12T18:14:08.376699+00:00,0.0,0
47075,Women,Apparel,Bottomwear,Patiala,Red,Fall,2012,Ethnic,Shree Women Red & Black Patiala,26,2026-08-12T18:14:08.376699+00:00,0.0,0
17705,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans unisex Era Black Casual Shoes,6,2026-08-12T18:14:08.376699+00:00,0.0,0
48801,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,2,2026-08-12T18:14:08.376699+00:00,0.0,0
23530,Men,Personal Care,Fragrance,Perfume And Body Mist,Red,Spring,2017,Casual,DKNY Men Red Delicious Perfume,31,2026-08-12T18:14:08.376699+00:00,0.0,0
35455,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Doodle Boys Printed Blue T-shirt,6,2026-08-12T18:14:08.376699+00:00,0.0,0
30127,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Flying Machine Men Green Polo T-shirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
3620,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Puma Women's Coral Green White Flip Flop,21,2026-08-12T18:14:08.376699+00:00,0.0,0
26042,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,43,2026-08-12T18:14:08.376699+00:00,0.0,0
12277,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Genesis Men Stripes Black Shirts,28,2026-08-12T18:14:08.376699+00:00,0.0,0
50204,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Stoln Women Black Sunglasses,5,2026-08-12T18:14:08.376699+00:00,0.0,0
6194,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Men's Logo Chest white T-shirt,45,2026-08-12T18:14:08.376699+00:00,0.0,0
46361,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Check Shirt,12,2026-08-12T18:14:08.376699+00:00,0.0,0
35693,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,U.S. Polo Assn. Men Navy Blue Shoes,44,2026-08-12T18:14:08.376699+00:00,0.0,0
7046,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2011,Casual,Numero Uno Men's Beige Shoe,47,2026-08-12T18:14:08.376699+00:00,0.0,0
22624,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men Solid White T-shirt,25,2026-08-12T18:14:08.376699+00:00,0.0,0
8832,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Spykar Men Rts Grey White Pullover Grey Sweaters,33,2026-08-12T18:14:08.376699+00:00,0.0,0
16411,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Levis Men Check Navy Blue Shirts,12,2026-08-12T18:14:08.376699+00:00,0.0,0
43613,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Angry Birds Men Blue T-shirt,14,2026-08-12T18:14:08.376699+00:00,0.0,0
13163,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Skechers Women Silver Coloured Shoes,14,2026-08-12T18:14:08.376699+00:00,0.0,0
27356,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tantra Men 50 Bubbles White T-shirt,7,2026-08-12T18:14:08.376699+00:00,0.0,0
26284,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Proline Men Yellow T-shirt with Printed Detail,35,2026-08-12T18:14:08.376699+00:00,0.0,0
19459,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Quiksilver Men Basic Grey T-shirt,10,2026-08-12T18:14:08.376699+00:00,0.0,0
49329,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8284,30,2026-08-12T18:14:08.376699+00:00,0.0,0
31233,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men Navy Blue and White Striped Polo neck T-shirt,34,2026-08-12T18:14:08.376699+00:00,0.0,0
59987,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Avirate Black Dress,38,2026-08-12T18:14:08.376699+00:00,0.0,0
41144,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Allen Solly Woman Pink Top,45,2026-08-12T18:14:08.376699+00:00,0.0,0
11634,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Men Rod Silver Black Watches,35,2026-08-12T18:14:08.376699+00:00,0.0,0
25401,Men,Accessories,Mufflers,Mufflers,Red,Summer,2012,Casual,Nike Men Red & Blue FCB Muffler,2,2026-08-12T18:14:08.376699+00:00,0.0,0
57021,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Jockey MC Men Black Rio Briefs 8033,22,2026-08-12T18:14:08.376699+00:00,0.0,0
40096,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Blue T-shirt,47,2026-08-12T18:14:08.376699+00:00,0.0,0
58855,Men,Accessories,Cufflinks,Cufflinks,Red,Summer,2012,Casual,Hakashi Men Red Cufflinks,6,2026-08-12T18:14:08.376699+00:00,0.0,0
33564,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Wrangler Women Butterfly White T-shirt,15,2026-08-12T18:14:08.376699+00:00,0.0,0
39862,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Polo Black T-Shirt,13,2026-08-12T18:14:08.376699+00:00,0.0,0
52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,4,2026-08-12T18:14:08.376699+00:00,0.0,0
15294,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Originals Unisex ST Bpack GR Black Backpacks,45,2026-08-12T18:14:08.376699+00:00,0.0,0
36016,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,OTLS Men Black Leather Belt,17,2026-08-12T18:14:08.376699+00:00,0.0,0
44436,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013,Casual,Gliders Men Grey Shoes,37,2026-08-12T18:14:08.376699+00:00,0.0,0
20173,Men,Apparel,Topwear,Shirts,Purple,Winter,2011,Casual,Wrangler Men Dark Purple Shirt,24,2026-08-12T18:14:08.376699+00:00,0.0,0
14346,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Dunk High Black Sports Shoes,47,2026-08-12T18:14:08.376699+00:00,0.0,0
11406,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts,7,2026-08-12T18:14:08.376699+00:00,0.0,0
25633,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fastrack Women Silver Dial Watch,34,2026-08-12T18:14:08.376699+00:00,0.0,0
41376,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Wrangler Women Kelly Blue Top,27,2026-08-12T18:14:08.376699+00:00,0.0,0
14948,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Status Quo Men Stripes Maroon Tshirts,49,2026-08-12T18:14:08.376699+00:00,0.0,0
33756,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Vero Moda Women Black Top,7,2026-08-12T18:14:08.376699+00:00,0.0,0
57213,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings,14,2026-08-12T18:14:08.376699+00:00,0.0,0
36224,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Chukka Go Suede Black Shoes,25,2026-08-12T18:14:08.376699+00:00,0.0,0
21293,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Celine Dion Women Black Frame Sunglasses,44,2026-08-12T18:14:08.376699+00:00,0.0,0
20341,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Proline Men Solid Grey Sweatshirt,42,2026-08-12T18:14:08.376699+00:00,0.0,0
44604,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Formal,Van Heusen Men Brown Wallet,5,2026-08-12T18:14:08.376699+00:00,0.0,0
34573,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White Top,24,2026-08-12T18:14:08.376699+00:00,0.0,0
27958,Men,Apparel,Innerwear,Trunk,Green,Winter,2016,Casual,Jockey Sport Performance  Men Green Trunks SP04,9,2026-08-12T18:14:08.376699+00:00,0.0,0
50036,Women,Apparel,Innerwear,Bra,Skin,Winter,2015,Casual,Hanes Women Skin Coloured Ultimate Wirefree Bra 83Z9PG449-004-PL,37,2026-08-12T18:14:08.376699+00:00,0.0,0
49927,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige Hand Printed Sari,28,2026-08-12T18:14:08.376699+00:00,0.0,0
16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Probase Men Solid Brown Trouser,24,2026-08-12T18:14:08.376699+00:00,0.0,0
46153,Women,Accessories,Jewellery,Necklace And Chains,Brown,Winter,2015,Ethnic,Adrika Brown Necklace,4,2026-08-12T18:14:08.376699+00:00,0.0,0
54496,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Black Handbag,47,2026-08-12T18:14:08.376699+00:00,0.0,0
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans,2,2026-08-12T18:14:08.376699+00:00,0.0,0
27164,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Striped Blue Shirt,15,2026-08-12T18:14:08.376699+00:00,0.0,0
2706,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Pooh Kidswear,7,2026-08-12T18:14:08.376699+00:00,0.0,0
28910,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,BIBA Women White Kurta,11,2026-08-12T18:14:08.376699+00:00,0.0,0
43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Spykar Men Navy Blue Jeans,22,2026-08-12T18:14:08.376699+00:00,0.0,0
55544,Women,Personal Care,Makeup,Kajal And Eyeliner,Green,Spring,2017,Casual,Revlon Colorstay One-Stroke Defining Glazed Green Eye Pencil,45,2026-08-12T18:14:08.376699+00:00,0.0,0
24385,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011,Ethnic,Folklore Women Off White Printed Kurta,36,2026-08-12T18:14:08.376699+00:00,0.0,0
57677,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Lotus Herbals Whiteglow Skin Whitening & Brightening Creme,28,2026-08-12T18:14:08.376699+00:00,0.0,0
11062,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,John Miller Men Solid Light Maroon Shirts,13,2026-08-12T18:14:08.376699+00:00,0.0,0
25257,Women,Accessories,Bags,Handbags,Tan,Summer,2012,Casual,Lino Perros Women Leatherette Tan Handbag,8,2026-08-12T18:14:08.376699+00:00,0.0,0
39608,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women White Heels,9,2026-08-12T18:14:08.376699+00:00,0.0,0
41712,Women,Footwear,Shoes,Heels,Teal,Winter,2012,Casual,Catwalk Women Teal Wedges,13,2026-08-12T18:14:08.376699+00:00,0.0,0
14510,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Aqua Green & White Striped Shirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Players Men Gingham Blue Shirt,43,2026-08-12T18:14:08.376699+00:00,0.0,0
5147,Women,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Wrangler Women Ditsy Polka Red Shirt,48,2026-08-12T18:14:08.376699+00:00,0.0,0
4095,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Black With White Stripes T-shirt,46,2026-08-12T18:14:08.376699+00:00,0.0,0
52305,Women,Accessories,Jewellery,Necklace And Chains,Blue,Winter,2016,Casual,ToniQ Women Blue Beaded Necklace,6,2026-08-12T18:14:08.376699+00:00,0.0,0
22072,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Vishudh Women Printed Green Kurta,23,2026-08-12T18:14:08.376699+00:00,0.0,0
46537,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Timex Women White Dial Watch,38,2026-08-12T18:14:08.376699+00:00,0.0,0
7610,Men,Accessories,Bags,Messenger Bag,Brown,Summer,2011,Casual,Wrangler Men Chocolate Canvas Bag,11,2026-08-12T18:14:08.376699+00:00,0.0,0
34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Doodle Girls Washed Blue Shorts,18,2026-08-12T18:14:08.376699+00:00,0.0,0
17395,Men,Accessories,Socks,Socks,Brown,Summer,2016,Casual,Reid & Taylor Men Stripes Brown Socks,46,2026-08-12T18:14:08.376699+00:00,0.0,0
50452,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Chromozome Men Blue & Green Pack of 2 Briefs,3,2026-08-12T18:14:08.376699+00:00,0.0,0
43879,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2012,Casual,Puma Men Beige Terrae Mid Africa Shoes,30,2026-08-12T18:14:08.376699+00:00,0.0,0
28548,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Men White T-shirt,49,2026-08-12T18:14:08.376699+00:00,0.0,0
42197,Women,Apparel,Topwear,Tunics,Navy Blue,Summer,2012,Casual,Sepia Women Navy Blue Tunic,48,2026-08-12T18:14:08.376699+00:00,0.0,0
8658,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Unisex Rectangular Sunglasses FTML005GLBR2,9,2026-08-12T18:14:08.376699+00:00,0.0,0
31465,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Training Blue T-shirt,16,2026-08-12T18:14:08.376699+00:00,0.0,0
55120,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Lakme Truewear Color Crush Nail Polish 20,21,2026-08-12T18:14:08.376699+00:00,0.0,0
13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Belmonte Men Stripes Green Shirts,36,2026-08-12T18:14:08.376699+00:00,0.0,0
27500,Women,Apparel,Innerwear,Camisoles,Blue,Winter,2015,Casual,Jockey Women Blue Camisole,1,2026-08-12T18:14:08.376699+00:00,0.0,0
2362,Unisex,Accessories,Headwear,Caps,Black,Summer,2011,Sports,ADIDAS Black Cap,13,2026-08-12T18:14:08.376699+00:00,0.0,0
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Casual,Nike Men Pink Shorts,46,2026-08-12T18:14:08.376699+00:00,0.0,0
46705,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,2017,Casual,Rasasi Women Bubbly Gal Perfume,6,2026-08-12T18:14:08.376699+00:00,0.0,0
19801,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,2,2026-08-12T18:14:08.376699+00:00,0.0,0
