id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price_estimate,is_recent
19773,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011,Casual,United Colors of Benetton Women Grey Striped Tights,4072,False
46877,Men,Accessories,Socks,Socks,Beige,Summer,2012,Casual,Lino Perros Men Pack of 2 Socks,3176,False
31119,Girls,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Gini and Jony Girls Purple Top,3418,False
8324,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Doodle Boy's Athletic 77 Dept White Kidswear,623,False
28034,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey ELANCE Men Charcoal Grey Y Front Briefs 1006,333,True
47199,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Dark Brown Formal Shoes,3498,False
27840,Men,Accessories,Belts,Belts,Red,Summer,2013,Casual,Bulchee Men Red Leather Belt,4139,False
26992,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,3291,False
31925,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Fabindia Women Red Silk Handbag,4224,False
18493,Men,Footwear,Sandal,Sandals,Multi,Fall,2011,Casual,Puma Men Duncan Multi Slipper,2792,False
8116,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016,Casual,Fastrack Men Analog Steel Navy Blue Watch,415,True
7962,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Graphic Black Red T-shirt,4261,False
19541,Men,Accessories,Gloves,Gloves,Black,Fall,2011,Casual,United Colors of Benetton Men Solid Black Gloves,3840,False
13847,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,United Colors of Benetton Women Printed White Top,2146,False
16509,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,808,False
12995,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Kids Boys Brown Casual Shoes,1294,False
46279,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,109F Women Blue & Green Polka Dot Print Tunic,2578,False
53599,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Sports,Q&Q Men Black Digital Watch,1898,True
58171,Women,Accessories,Bags,Handbags,Grey,Fall,2012,Casual,Rocky S Women Grey Handbag,2470,False
5609,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Spring,2013,Casual,ADIDAS Men Receptor Navy Sports Sandals,1908,False
21985,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,2284,True
39146,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012,Ethnic,Aneri Women Purple Ombre Churidar Kurta & Dupatta Set,3445,False
57139,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Elle Women Black Etra Slim Fit Trousers,1438,False
16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Image Men Classic Eyewear Black Sunglasses,1250,True
49655,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Mineral Pink & Green Skirt,1954,False
19125,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,Lotto Women XL Kelly Blue Slippers,3424,False
48787,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,1086,True
17883,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,Levis Men Comfort Style Navy Blue Innerwear Vest,2182,True
2048,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Crew Black T-shirt,2347,False
22358,Men,Apparel,Topwear,Shirts,Beige,Fall,2011,Casual,John Players Men Solid Beige Shirt,2657,False
28662,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Lunar Flow Black Casual Shoes,961,False
50778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013,Casual,Clarks Men Navy Leather Sneakers,3077,False
2874,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels,3173,True
33824,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Puma Women Grey Axis Sports Shoes,2123,False
58515,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White Top,2814,False
25941,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012,Casual,Femella Women Yellow & Brown Scarf,2240,False
45098,Women,Apparel,Innerwear,Briefs,Pink,Summer,2016,Casual,Bwitch Fushia Pink Sapphire Brief,1397,True
33018,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Mother Earth Women Striped Green Kurta,1317,False
44976,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Attivo Men Black Dial Watch,1275,True
11348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017,Casual,Lee Men Navy Blue Powell Fit Jeans,3647,True
41438,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,Lee Cooper Men White Sports Shoes,1737,False
52813,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,JAG Men Chocolate Brown Leather Wallet,1112,False
39522,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,Peter England Unisex Black Bag,3821,False
44378,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,ADIDAS Men Dynamic Pulse Perfume,677,True
58727,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Puma Women Purple T-shirt,3026,False
14408,Women,Footwear,Shoes,Heels,Beige,Summer,2012,Casual,Enroute Women Casual Beige Flats,2707,False
11946,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Ganuchi Men Casual Brown Sandals,4245,False
36758,Women,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Maxima Women Grey Dial Watch,1057,True
5863,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,ADIDAS Men's Saltero Purple T-shirt,2162,False
39710,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,ADIDAS Original Unisex Blue Dial Chronograph Watch ADH2639,4009,True
19317,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,Nike Unisex Casual Black Backpack,3616,False
55038,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Unknown,Lakme Absolute Matte Brick Lipstick 51,3337,True
8740,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Checks Navy Blue Shirt,1039,False
23884,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Hitech White Sports Shoes,4183,False
9692,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Classic Polo Men Ikon Navy Blue Polo Tshirts,1991,False
27418,Women,Apparel,Bottomwear,Capris,Red,Winter,2015,Casual,Jockey Women Red Relaxed Capris,3717,True
34833,Women,Footwear,Shoes,Flats,Green,Summer,2012,Casual,ADIDAS Women Sweep Green Sandals,3132,False
7708,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Aliah Blue Jegging,4007,False
55804,Women,Apparel,Loungewear and Nightwear,Night suits,Multi,Summer,2017,Casual,SDL by Sweet Dreams Women Multicoloured Striped Night Suit S11-3129,4103,True
51498,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,3797,False
29582,Women,Footwear,Shoes,Flats,Black,Summer,2012,Casual,Puma Women Black Grace Flats,1881,False
28450,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012,Casual,Urban Yoga Women Grey Track Pants,749,False
4710,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,1009,True
15347,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Special Edition 3 Star Cricket Fan Black Tshirts,3646,False
52480,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Blue,Winter,2015,Casual,Red Rose Blue & Black Nightdress,779,True
59068,Women,Apparel,Innerwear,Bra,Blue,Summer,2017,Casual,Peri Peri Women Blue Bra,3367,True
21172,Women,Apparel,Topwear,Tunics,Blue,Fall,2011,Casual,s.Oliver Women Powder Blue Tunic,1471,False
40979,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Core Yellow T-shirt,1278,False
38863,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Latin Quarters Women Blue Printed Top,3162,False
14295,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Classic Polo Men Printed pack of 3 Tshirts,2594,False
56020,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Soft Touch Felin Lipstick 036,319,True
32565,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,ONLY Women Smock Blue Top,864,False
40145,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012,Casual,Gini and Jony Girls Kinky Pink Capris,444,False
58986,Women,Personal Care,Fragrance,Deodorant,Magenta,Spring,2017,Casual,Cavallini Women Deo,3285,True
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Vishudh Women Black Printed Kurta,699,False
10635,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Carlton London Men Semi oxfords Black Casual Shoes,2934,False
18458,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,David Beckham Instinct Men Deos,2757,True
27285,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Brown Kurta,3584,False
48328,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Pitaraa Women Pink Sling Bag,627,False
42612,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,2911,True
3535,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's Saadhu Starter Kit Navy Blue T-shirt,3834,False
26357,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Arrow Woman Striped Pink T-shirt,2656,False
12162,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011,Ethnic,Aurelia Women Solid Blue Leggings,461,False
47360,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Bag,3659,False
9833,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Little Miss Women Printed Olive Green T-shirt,2132,False
17410,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Lotto Men Atlantica White Sports Shoe,1709,False
23625,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink Retro Top,3924,False
51205,Women,Apparel,Innerwear,Bra,Skin,Summer,2017,Casual,Enamor Women Skin Bra,3504,True
7195,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Jealous 21 Women Knit Butterfly Print White Top,3494,False
30000,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Aspen Women Silver Dial Watch,2299,True
13282,Women,Apparel,Bottomwear,Capris,Black,Fall,2011,Casual,Gini and Jony Kids Solid Black Capris,1581,False
54545,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Lino Perros Women Orange Handbag,2844,False
55497,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Revlon Peony Pivoine Lip Gloss 008,3796,True
12350,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Reid & Taylor Men Pink Striped Shirt,649,False
29911,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL12176JS02A,2210,True
3707,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Men's Purple Black & Cream Stripe T-shirt,4006,False
6275,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Crystal Benetton Pink T-shirt,2574,False
26959,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Jealous 21 Women Pink Shirt,3258,False
46080,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Blue Sports Shoes,2379,False
51037,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Enamor Women White and Pink Briefs,3336,True
21340,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,Pal Zileri Men Casual Copper Frame Sunglasses,1639,True
4522,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Puma Men's Faas Grey Shoes,821,False
45605,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Arrow Men Black Formal Shoes,1904,False
37225,Men,Accessories,Bags,Duffel Bag,Olive,Summer,2012,Casual,United Colors of Benetton Men Olive Duffle Bag,1524,False
53760,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue and White T-shirt,2059,False
15949,Men,Accessories,Ties,Ties,Black,Fall,2011,Formal,Turtle Men Check Black Ties,4248,False
32757,Men,Footwear,Shoes,Casual Shoes,Multi,Fall,2012,Casual,Fila Men Glam II Multi Coloured Shoes,1056,False
56212,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016,Casual,Estelle Women Gold Pendant with Chain,511,True
24632,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011,Casual,ADIDAS Unisex Red Checks Flip Flops,931,False
10407,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,United Colors of Benetton Men Solid Grey Shirts,2706,False
33685,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Cobblerz Men Black Formal Shoes,1984,False
12734,Women,Accessories,Bags,Handbags,Black,Fall,2011,Sports,Nike Women Samba Black Handbags,1033,False
42044,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Men Wardour Chukka White Casual Shoes,2343,False
3363,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women Creative designs Black T-shirt,3662,False
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Reversible Bling Blue Shirts,1958,False
30464,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women All Day Long White Bra,2763,False
43196,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch,3495,True
54121,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats,2420,False
35116,Women,Accessories,Jewellery,Necklace and Chains,Black,Summer,2012,Casual,Allen Solly Woman Black Necklace,3415,False
16394,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Levis Men Check Blue  Shirts,693,False
51453,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Tonga Women Multicoloured Top,3752,False
50581,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016,Casual,Chromozome Men Grey Pack of 2 Briefs,2880,True
17246,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Navy Blue Polo Tshirt,1545,False
23073,Men,Apparel,Bottomwear,Trousers,Grey,Winter,2014,Formal,Arrow Men Grey Trousers,3372,False
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011,Casual,Spykar Men Stripes Navy Blue Shirt,2910,False
47536,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Portia Women Black Flats,3835,False
5094,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Wrangler Men's Reverse Print Brown T-shirt,1393,False
15511,Women,Footwear,Shoes,Heels,Pink,Fall,2011,Casual,Rockport Women Jeanie Thong Chain Pink Flats,3810,False
21724,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Casual Brown Heels,2023,True
36793,Men,Accessories,Watches,Watches,Off White,Winter,2016,Casual,Maxima Attivo Men Off-White Dial Watch 24130LMGT,1092,True
4146,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Trainer White Purple Shoe,445,False
45261,Men,Accessories,Watches,Watches,Red,Winter,2016,Casual,Casio G-SHOCK Men Black Dial Analogue & Digital Watch G220,1560,True
24256,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Numero Uno Men Green Casual Shoes,555,False
10063,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Puma Men spine tee Yellow Tshirts,2362,False
38609,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Printed Blue T-shirt,2908,False
32333,Men,Accessories,Watches,Watches,Black,Winter,2016,Sports,Q&Q Men Black Dial Watch,632,True
56676,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Chronograph Watch,975,True
25384,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Levis Men Blue Brief,1683,True
53136,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels,1435,True
44181,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women Free Soul Perfume 150 ml,480,True
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011,Formal,Mark Taylor Men White Striped Shirt,1157,False
37473,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Men Black Watch,1772,True
4374,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Batman Men's Batman Big Face Black T-shirt,673,False
15723,Women,Footwear,Shoes,Sports Shoes,White,Spring,2013,Sports,Nike Women Ballista II White Sports Shoes,4022,False
40521,Men,Accessories,Watches,Watches,Cream,Winter,2016,Casual,Titan Men Cream Dial Watch,820,True
57596,Women,Personal Care,Lips,Lipstick,Rose,Spring,2017,Casual,Lotus Herbals Moistpetals Rose Lipstick 141,1895,True
56444,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Streetwear Shine Divine Cherry Divine Nail Enamel 16,743,True
11383,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Tops,3682,False
42276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Michoacan Shoes,2575,False
3151,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's Lunarswift Blue Shoe,3450,False
31784,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Lee Women Katie Red Top,4083,False
26733,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Reebok Men Chennai Super Kings Deo,3032,True
12506,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,805,True
17848,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women Mind Your White Tshirt,2147,False
22393,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,ADIDAS Women Verve Tee Grey T-shirt,2692,False
51661,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Watch AM4368,3960,True
35324,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,3623,True
18800,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Casual,Peter England Unisex Casual Navy Blue Backpack,3099,False
6423,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Lotto Men's Bavarian Black Yellow Flip Flop,2722,False
17074,Women,Accessories,Belts,Belts,Brown,Winter,2015,Casual,Lino Perros Women Brown Belt,1373,True
23241,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,Aneri Women Juhi Blue Kurti,3540,False
19328,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011,Casual,Myntra Men Maroon Sweatshirt,3627,False
55007,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Unknown,Lakme Sheer Satin Lip Gloss 11,3306,True
22969,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Casual,U.S. Polo Assn. Black Unisex Lug-Laptop Backpack,3268,False
3397,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Murcia Women Green Handbag,3696,True
2245,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Women White Polo T-shirt,2544,False
43162,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Fastrack Women Silver Dial Watch,3461,True
27427,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Purple,Winter,2015,Casual,Jockey Women Purple Lounge Shorts 1308,3726,True
46410,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,ADIDAS Men Purple Printed T-shirt,2709,False
7737,Unisex,Accessories,Headwear,Caps,Black,Fall,2011,Sports,Puma Unisex Stripe Cat Black Cap,4036,False
16360,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Peter England Men Stripes Purple Shirt,659,False
50575,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016,Casual,Chromozome Men Grey Trunks,2874,True
34030,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Gini and Jony Boys Check Blue Shirt,2329,False
20602,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Baggit Women Red Selection Lisa Sling Bag,901,True
58718,Women,Apparel,Topwear,Kurtas,Green,Fall,2012,Ethnic,ALayna Women Green Kurta,3017,False
14437,Women,Footwear,Shoes,Heels,Silver,Summer,2012,Casual,Enroute Women Silver Wedges,2736,False
52222,Women,Accessories,Jewellery,Pendant,Black,Summer,2013,Casual,Lencia Black and Silver Pendant,521,False
11979,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Fila Men Glam Black Casual Shoes,4278,False
36767,Men,Accessories,Watches,Watches,Green,Winter,2016,Casual,Maxima Men Green Dial Watch,1066,True
45295,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO SHEEN Women Silver-Toned Dial Watch SX042,1594,True
57750,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Lotus Herbals Natural Blend Comfort Liquid Sand Foundation 310,2049,True
10097,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Men Reeflex Run White Sports Shoes,2396,False
33215,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Sepia Women Off White Top,1514,False
11145,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling Purple Shirts,3444,False
56682,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Chronograph Watch,981,True
25370,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Levis Men Black Innerwear Vest,1669,True
